id,deduction_date,customer_name,customer_account,standard_customer,deduction_reference,invoice_number,,,,,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,validation,invalid_amount,valid_amount,billback,billback_date,billback_amount,recover_status,recoverd_amount
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,CLA688045539,CLA688045539,1,1,1,0,264,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,41411632-000251756,41411632-000251756,1,1,1,0,250.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,4870557CPB-0002518,4870557CPB-0002518,1,1,1,0,107.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,01004CPI-000251798,01004CPI-000251798,1,1,1,0,87.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,01893CPI-000251807,01893CPI-000251807,1,1,1,0,76.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,02300CPI-000251796,02300CPI-000251796,1,1,1,0,72.45,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,C&S Wholesale Grocers Inc,40000622,C&S,02773CPI-000251800,02773CPI-000251800,1,1,1,0,57.3,Freight Allowance,,Yes,No,0,0,0,,,,,
620374,11/10/2022,Kroger Company,40000081,Kroger,9031779074,9031779074,1,1,1,0,380.32,Freight Allowance,,Yes,No,0,0,0,,,,,
620378,11/10/2022,Kroger Company,40000081,Kroger,9031782821,9031782821,1,1,1,0,399.33,Freight Allowance,,Yes,No,0,0,0,,,,,
620382,28-09-2022,Kroger Company,40000081,Kroger,9031741639,9031741639,1,1,1,0,307.8,Freight Allowance,,Yes,No,0,0,0,,,,,
620387,12/10/2022,Kroger Company,40000081,Kroger,9031792246,9031792246,1,1,1,0,345.03,Freight Allowance,,Yes,No,0,0,0,,,,,
620391,12/10/2022,Kroger Company,40000081,Kroger,9031791433,9031791433,1,1,1,0,347.92,Freight Allowance,,Yes,No,0,0,0,,,,,
620395,28-09-2022,Kroger Company,40000081,Kroger,9031741645,9031741645,1,1,1,0,381.93,Freight Allowance,,Yes,No,0,0,0,,,,,
620402,13-10-2022,Kroger Company,40000081,Kroger,9031793863,9031793863,1,1,1,0,161.99,Freight Allowance,,Yes,No,0,0,0,,,,,
620405,13-10-2022,Kroger Company,40000081,Kroger,9031791455,9031791455,1,1,1,0,340.8,Freight Allowance,,Yes,No,0,0,0,,,,,
620408,14-10-2022,Kroger Company,40000081,Kroger,9031794281,9031794281,1,1,1,0,298.86,Freight Allowance,,Yes,No,0,0,0,,,,,
620416,6/10/2022,Kroger Company,40000081,Kroger,9031768490,9031768490,1,1,1,0,340.82,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/1/2024,SpartanNash Company,40000152,Spartan Nash,9033514969,9033514969,1,1,1,0,197.83,Freight Allowance,,Yes,Yes,0,0,0,,,,,
VEN0313673,22-01-2024,Associated Wholesale Grocers,40000625,AWG,9033539391,9033539391,1,1,1,0,337.84,Freight Allowance,,Yes,Yes,0,0,0,,,,,
,10/4/2024,US Foods Vendor Support,40000695,US Foods,9033832406,9033832406,1,1,1,0,262.91,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032277324,9032277324,3,3,2,-1,148.76,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032275956,9032275956,3,3,2,-1,243,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032275957,9032275957,3,3,2,-1,279.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032275952,9032275952,3,3,2,-1,315.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2023,Gordon Food Service ,40000202,Gordon,9032226171,9032226171,2,2,1,-1,50.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/2/2023,Gordon Food Service ,40000202,Gordon,9032279498,9032279498,2,2,1,-1,50.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-02-2023,Publix Supermarkets Inc,40000004,Publix,9032305111,9032305111,2,2,1,-1,82.09,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032287642,9032287642,2,2,1,-1,81.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-01-2023,Publix Supermarkets Inc,40000004,Publix,9032220621,9032220621,2,2,1,-1,80.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,SpartanNash Company,40000152,Spartan Nash,9033581398,9033581398,1,1,1,0,228.86,Freight Allowance,,Yes,Yes,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032295458,9032295458,2,2,1,-1,73.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032277324,9032277324,3,3,2,-1,148.76,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0312185,5/2/2024,Associated Wholesale Grocers,40000625,AWG,9033592975,9033592975,1,1,1,0,369.02,Freight Allowance,,Yes,Yes,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032275956,9032275956,3,3,2,-1,243,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032275957,9032275957,3,3,2,-1,279.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033677852,9033677852,1,1,1,0,105.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033676288,9033676288,1,1,1,0,23.13,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033614917,9033614917,1,1,1,0,84.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033643138,9033643138,1,1,1,0,116.95,Freight Allowance,,Yes,No,0,0,0,,,,,
409928,2/4/2024,C&S Wholesale Grocers Inc,40000622,C&S,9033811357,9033811357,1,1,1,0,223.8,Freight Allowance,,Yes,No,0,0,0,,,,,
409936,5/2/2024,C&S Wholesale Grocers Inc,40000622,C&S,9033592661,9033592661,2,2,2,0,104.58,Freight Allowance,,Yes,No,0,0,0,,,,,
409945,4/4/2024,C&S Wholesale Grocers Inc,40000622,C&S,9033820768,9033820768,1,1,1,0,78.39,Freight Allowance,,Yes,No,0,0,0,,,,,
409951,16-04-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033869118,9033869118,1,1,1,0,17.06,Freight Allowance,,Yes,No,0,0,0,,,,,
806002,10/5/2024,Kroger Company,40000081,Kroger,9033914337,9033914337,1,1,1,0,104.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033614912,9033614912,1,1,1,0,11.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/4/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033853899,9033853899,1,1,1,0,76.62,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033866646,9033866646,1,1,1,0,79.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/4/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033855337,9033855337,1,1,1,0,45.27,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-03-2024,Publix Supermarkets Inc,40000004,Publix,9033792867,9033792867,1,1,1,0,42.91,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-03-2024,Publix Supermarkets Inc,40000004,Publix,9033792868,9033792868,1,1,1,0,12.4,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-03-2024,Publix Supermarkets Inc,40000004,Publix,9033792887,9033792887,1,1,1,0,30.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-03-2024,Publix Supermarkets Inc,40000004,Publix,9033795196,9033795196,1,1,1,0,139.94,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-03-2024,Publix Supermarkets Inc,40000004,Publix,9033795847,9033795847,1,1,1,0,29.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-03-2024,Publix Supermarkets Inc,40000004,Publix,9033735482,9033735482,1,1,1,0,182.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-03-2024,Publix Supermarkets Inc,40000004,Publix,9033735483,9033735483,1,1,1,0,135.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-03-2024,Publix Supermarkets Inc,40000004,Publix,9033741415,9033741415,1,1,1,0,16.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-03-2024,Publix Supermarkets Inc,40000004,Publix,9033806098,9033806098,1,1,1,0,36.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-03-2024,Publix Supermarkets Inc,40000004,Publix,9033806106,9033806106,1,1,1,0,196.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033807251,9033807251,1,1,1,0,56.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033807279,9033807279,1,1,1,0,50.16,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033809788,9033809788,1,1,1,0,17.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033811028,9033811028,1,1,1,0,131.89,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033812328,9033812328,1,1,1,0,51.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,Publix Supermarkets Inc,40000004,Publix,9033812330,9033812330,1,1,1,0,69.95,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830665,9033830665,1,1,1,0,107.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830666,9033830666,1,1,1,0,252.75,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830684,9033830684,1,1,1,0,181.5,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830686,9033830686,1,1,1,0,54.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830692,9033830692,1,1,1,0,40.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830701,9033830701,1,1,1,0,166.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/4/2024,Publix Supermarkets Inc,40000004,Publix,9033830708,9033830708,1,1,1,0,17.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/4/2024,Publix Supermarkets Inc,40000004,Publix,9033846846,9033846846,1,1,1,0,51.09,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/4/2024,Publix Supermarkets Inc,40000004,Publix,9033846852,9033846852,1,1,1,0,11.5,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/4/2024,Publix Supermarkets Inc,40000004,Publix,9033846854,9033846854,1,1,1,0,180.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/4/2024,Publix Supermarkets Inc,40000004,Publix,9033846865,9033846865,1,1,1,0,23.75,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/4/2024,Publix Supermarkets Inc,40000004,Publix,9033846869,9033846869,1,1,1,0,10.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/4/2024,Publix Supermarkets Inc,40000004,Publix,9033847588,9033847588,1,1,1,0,55.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/4/2024,Publix Supermarkets Inc,40000004,Publix,9033850917,9033850917,1,1,1,0,56.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033856681,9033856681,1,1,1,0,176.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033861729,9033861729,1,1,1,0,85,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033861748,9033861748,1,1,1,0,138.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033861754,9033861754,1,1,1,0,228.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033861763,9033861763,1,1,1,0,21.93,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033867481,9033867481,1,1,1,0,77.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033869106,9033869106,1,1,1,0,127.42,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-04-2024,Publix Supermarkets Inc,40000004,Publix,9033869107,9033869107,1,1,1,0,118.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-04-2024,Publix Supermarkets Inc,40000004,Publix,9033875484,9033875484,1,1,1,0,41.04,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-04-2024,Publix Supermarkets Inc,40000004,Publix,9033875497,9033875497,1,1,1,0,51.81,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-04-2024,Publix Supermarkets Inc,40000004,Publix,9033876483,9033876483,1,1,1,0,10.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-04-2024,Publix Supermarkets Inc,40000004,Publix,9033879813,9033879813,1,1,1,0,10.54,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-04-2024,Publix Supermarkets Inc,40000004,Publix,9033877682,9033877682,1,1,1,0,77.76,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-04-2024,Publix Supermarkets Inc,40000004,Publix,9033877683,9033877683,1,1,1,0,38,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-03-2024,SpartanNash Company,40000152,Spartan Nash,9033796080,9033796080,1,1,1,0,23.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/4/2024,SpartanNash Company,40000152,Spartan Nash,9033821434,9033821434,1,1,1,0,13.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/4/2024,SpartanNash Company,40000152,Spartan Nash,9033826547,9033826547,1,1,1,0,32.42,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/4/2024,SpartanNash Company,40000152,Spartan Nash,9033848754,9033848754,1,1,1,0,20.42,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-04-2024,SpartanNash Company,40000152,Spartan Nash,9033869715,9033869715,1,1,1,0,119.64,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-04-2024,SpartanNash Company,40000152,Spartan Nash,9033880284,9033880284,1,1,1,0,13.93,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-04-2024,Publix Supermarkets Inc,40000004,Publix,9033881224,9033881224,1,1,1,0,24.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-04-2024,Publix Supermarkets Inc,40000004,Publix,9033881236,9033881236,1,1,1,0,165.92,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-04-2024,Publix Supermarkets Inc,40000004,Publix,9033881254,9033881254,1,1,1,0,66.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-04-2024,Publix Supermarkets Inc,40000004,Publix,9033884375,9033884375,1,1,1,0,17.5,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,Publix Supermarkets Inc,40000004,Publix,9033885578,9033885578,1,1,1,0,35.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,Publix Supermarkets Inc,40000004,Publix,9033890551,9033890551,1,1,1,0,27.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,Publix Supermarkets Inc,40000004,Publix,9033890554,9033890554,1,1,1,0,64.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,Publix Supermarkets Inc,40000004,Publix,9033891868,9033891868,1,1,1,0,29.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,Publix Supermarkets Inc,40000004,Publix,9033894976,9033894976,1,1,1,0,16.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,Publix Supermarkets Inc,40000004,Publix,9033894979,9033894979,1,1,1,0,21.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034004701,9034004701,1,1,1,0,24.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034004702,9034004702,1,1,1,0,21.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034004704,9034004704,1,1,1,0,10.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034007697,9034007697,1,1,1,0,90.14,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034009320,9034009320,1,1,1,0,105.5,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,Publix Supermarkets Inc,40000004,Publix,9034010950,9034010950,1,1,1,0,57.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-05-2024,Publix Supermarkets Inc,40000004,Publix,9034004705,9034004705,1,1,1,0,15.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-05-2024,Publix Supermarkets Inc,40000004,Publix,9034008735,9034008735,1,1,1,0,233.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-05-2024,Publix Supermarkets Inc,40000004,Publix,9034010961,9034010961,1,1,1,0,60.83,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-05-2024,Publix Supermarkets Inc,40000004,Publix,9034010977,9034010977,1,1,1,0,32.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033900379,9033900379,1,1,1,0,12.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033902005,9033902005,1,1,1,0,18.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033917660,9033917660,1,1,1,0,81.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033922691,9033922691,1,1,1,0,118.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033922694,9033922694,1,1,1,0,16.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-04-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033922695,9033922695,1,1,1,0,52.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033928717,9033928717,1,1,1,0,38.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033938391,9033938391,1,1,1,0,146.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033938395,9033938395,1,1,1,0,24.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033951746,9033951746,1,1,1,0,103.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033967337,9033967337,1,1,1,0,68.3,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/5/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033968030,9033968030,1,1,1,0,23.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-05-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033981555,9033981555,1,1,1,0,20.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-05-2024,MDI Merchants Dist. Inc.,40000079,MDI,9034009078,9034009078,1,1,1,0,229.14,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-05-2024,MDI Merchants Dist. Inc.,40000079,MDI,9034014537,9034014537,1,1,1,0,20.81,Freight Allowance,,Yes,No,0,0,0,,,,,
805976,24-04-2024,Kroger Company,40000081,Kroger,9033854367,9033854367,1,1,1,0,112.03,Freight Allowance,,Yes,No,0,0,0,,,,,
806026,8/5/2024,Kroger Company,40000081,Kroger,9033903689,9033903689,1,1,1,0,114.91,Freight Allowance,,Yes,No,0,0,0,,,,,
806038,28-03-2024,Kroger Company,40000081,Kroger,9033761495,9033761495,1,1,1,0,118.73,Freight Allowance,,Yes,No,0,0,0,,,,,
806044,9/5/2024,Kroger Company,40000081,Kroger,9033903231-CM,9033903231-CM,1,1,1,0,117.52,Freight Allowance,,Yes,No,0,0,0,,,,,
806050,23-04-2024,Kroger Company,40000081,Kroger,9033851918,9033851918,1,1,1,0,118.17,Freight Allowance,,Yes,No,0,0,0,,,,,
806057,22-04-2024,Kroger Company,40000081,Kroger,9033848134,9033848134,1,1,1,0,119.63,Freight Allowance,,Yes,No,0,0,0,,,,,
806062,25-04-2024,Kroger Company,40000081,Kroger,9033852233-CM,9033852233-CM,1,1,1,0,123.07,Freight Allowance,,Yes,No,0,0,0,,,,,
806072,5/2/2024,Kroger Company,40000081,Kroger,9033555461,9033555461,1,1,1,0,125.65,Freight Allowance,,Yes,No,0,0,0,,,,,
806076,8/3/2024,Kroger Company,40000081,Kroger,9033684925,9033684925,1,1,1,0,129.3,Freight Allowance,,Yes,No,0,0,0,,,,,
806081,29-01-2024,Kroger Company,40000081,Kroger,9033527473-CM,9033527473-CM,1,1,1,0,143.73,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,SpartanNash Company,40000152,Spartan Nash,9033885728,9033885728,1,1,1,0,12.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,SpartanNash Company,40000152,Spartan Nash,9033885739,9033885739,1,1,1,0,29.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033919288,9033919288,1,1,1,0,18.17,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033922103,9033922103,1,1,1,0,10.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-05-2024,SpartanNash Company,40000152,Spartan Nash,9033981403,9033981403,1,1,1,0,28.57,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-05-2024,SpartanNash Company,40000152,Spartan Nash,9033983376,9033983376,1,1,1,0,14.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-05-2024,SpartanNash Company,40000152,Spartan Nash,9034000607,9034000607,1,1,1,0,25.54,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-05-2024,SpartanNash Company,40000152,Spartan Nash,9034015665,9034015665,1,1,1,0,40.61,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-04-2024,SpartanNash Company,40000152,Spartan Nash,9033883735,9033883735,1,1,1,0,49.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,SpartanNash Company,40000152,Spartan Nash,9033890593,9033890593,1,1,1,0,11,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-04-2024,SpartanNash Company,40000152,Spartan Nash,9033892808,9033892808,1,1,1,0,12.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,SpartanNash Company,40000152,Spartan Nash,9033885735,9033885735,1,1,1,0,42.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-04-2024,SpartanNash Company,40000152,Spartan Nash,9033892702,9033892702,1,1,1,0,14.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033915294,9033915294,1,1,1,0,38.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033919683,9033919683,1,1,1,0,10.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033919684,9033919684,1,1,1,0,29.88,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,SpartanNash Company,40000152,Spartan Nash,9033920767,9033920767,1,1,1,0,13.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/5/2024,SpartanNash Company,40000152,Spartan Nash,9033938092,9033938092,1,1,1,0,36.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/5/2024,SpartanNash Company,40000152,Spartan Nash,9033959274,9033959274,1,1,1,0,28.34,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/5/2024,SpartanNash Company,40000152,Spartan Nash,9033968352,9033968352,1,1,1,0,47.21,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/5/2024,SpartanNash Company,40000152,Spartan Nash,9033973919,9033973919,1,1,1,0,30.85,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-05-2024,SpartanNash Company,40000152,Spartan Nash,9033981776,9033981776,1,1,1,0,148.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-05-2024,SpartanNash Company,40000152,Spartan Nash,9033993346,9033993346,1,1,1,0,12.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-05-2024,SpartanNash Company,40000152,Spartan Nash,9034000871,9034000871,1,1,1,0,115.15,Freight Allowance,,Yes,No,0,0,0,,,,,
415371,9/5/2024,C&S Wholesale Grocers Inc,40000622,C&S,9033960485,9033960485,1,1,1,0,146.33,Freight Allowance,,Yes,No,0,0,0,,,,,
415377,10/5/2024,C&S Wholesale Grocers Inc,40000622,C&S,9033965809,9033965809,1,1,1,0,57.79,Freight Allowance,,Yes,No,0,0,0,,,,,
415382,13-05-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033968203,9033968203,1,1,1,0,11.2,Freight Allowance,,Yes,No,0,0,0,,,,,
415384,15-05-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033979532,9033979532,1,1,1,0,11.38,Freight Allowance,,Yes,No,0,0,0,,,,,
415390,15-05-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033984830,9033984830,1,1,1,0,41.92,Freight Allowance,,Yes,No,0,0,0,,,,,
415394,17-05-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033991007,9033991007,1,1,1,0,29.31,Freight Allowance,,Yes,No,0,0,0,,,,,
415397,17-05-2024,C&S Wholesale Grocers Inc,40000622,C&S,9033991008,9033991008,1,1,1,0,66.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/5/2024,Associated Wholesale Grocers,40000625,AWG,9033957189,9033957189,1,1,1,0,76.87,Freight Allowance,,Yes,Yes,0,0,0,,,,,
,9/5/2024,Associated Wholesale Grocers,40000625,AWG,9033957192,9033957192,1,1,1,0,65.21,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/5/2024,US Foods Vendor Support,40000695,US Foods,9033901755,9033901755,1,1,1,0,261.59,Freight Allowance,,Yes,No,0,0,0,,,,,
